compared_pose_pairs 1994
absolute_translational_error.rmse 0.05250708776732814 m
absolute_translational_error.mean 0.04663835565786222 m
absolute_translational_error.median 0.04079938878289249 m
absolute_translational_error.std 0.02412173392060881 m
absolute_translational_error.min 0.0027098401883667144 m
absolute_translational_error.max 0.10741708249464413 m
max idx: 437

Map complexity
KFs in map: 130
MPs in map: 9369

Total Tracking Analysis:
Average Time: 44.39384
Std Dev: 6.23554

Effective FPS Analysis:
Frames processed: 2149
Dropped frames:   0
Nominal FPS:      20.00
Effective FPS:    20.00

FOV Mask Data from cellManager.txt:
Time: 1403715886.584058, FOV Mask: 22x22
Time: 1403715889.084058, FOV Mask: 22x22
Time: 1403715889.134058, FOV Mask: 22x22
Time: 1403715889.1840582, FOV Mask: 22x22
Time: 1403715889.234058, FOV Mask: 22x22
Time: 1403715889.284058, FOV Mask: 22x22
Time: 1403715889.334058, FOV Mask: 22x22
Time: 1403715889.384058, FOV Mask: 22x22
Time: 1403715889.434058, FOV Mask: 22x22
Time: 1403715889.4840581, FOV Mask: 22x22
Time: 1403715889.534058, FOV Mask: 22x22
Time: 1403715889.584058, FOV Mask: 22x22
Time: 1403715889.634058, FOV Mask: 22x22
Time: 1403715889.6840582, FOV Mask: 22x22
Time: 1403715889.734058, FOV Mask: 22x22
Time: 1403715889.784058, FOV Mask: 22x22
Time: 1403715889.834058, FOV Mask: 22x22
Time: 1403715889.884058, FOV Mask: 22x22
Time: 1403715889.934058, FOV Mask: 22x22
Time: 1403715889.9840581, FOV Mask: 22x22
Time: 1403715890.034058, FOV Mask: 22x22
Time: 1403715890.084058, FOV Mask: 22x22
Time: 1403715890.134058, FOV Mask: 22x22
Time: 1403715890.1840582, FOV Mask: 22x22
Time: 1403715890.234058, FOV Mask: 22x22
Time: 1403715890.284058, FOV Mask: 22x22
Time: 1403715890.334058, FOV Mask: 22x22
Time: 1403715890.384058, FOV Mask: 22x22
Time: 1403715890.434058, FOV Mask: 22x22
Time: 1403715890.4840581, FOV Mask: 22x22
Time: 1403715890.534058, FOV Mask: 22x22
Time: 1403715890.584058, FOV Mask: 22x22
Time: 1403715890.634058, FOV Mask: 22x22
Time: 1403715890.6840582, FOV Mask: 22x22
Time: 1403715890.734058, FOV Mask: 22x22
Time: 1403715890.784058, FOV Mask: 22x22
Time: 1403715890.834058, FOV Mask: 22x22
Time: 1403715890.884058, FOV Mask: 22x22
Time: 1403715890.934058, FOV Mask: 22x22
Time: 1403715890.9840581, FOV Mask: 22x22
Time: 1403715891.034058, FOV Mask: 22x22
Time: 1403715891.084058, FOV Mask: 22x22
Time: 1403715891.134058, FOV Mask: 22x22
Time: 1403715891.1840582, FOV Mask: 22x22
Time: 1403715891.234058, FOV Mask: 22x22
Time: 1403715891.284058, FOV Mask: 22x22
Time: 1403715891.334058, FOV Mask: 22x22
Time: 1403715891.384058, FOV Mask: 22x22
Time: 1403715891.434058, FOV Mask: 22x22
Time: 1403715891.4840581, FOV Mask: 22x22
Time: 1403715891.534058, FOV Mask: 22x22
Time: 1403715891.584058, FOV Mask: 22x22
Time: 1403715891.634058, FOV Mask: 22x22
Time: 1403715891.6840582, FOV Mask: 22x22
Time: 1403715891.734058, FOV Mask: 22x22
Time: 1403715891.784058, FOV Mask: 22x22
Time: 1403715891.834058, FOV Mask: 22x22
Time: 1403715891.884058, FOV Mask: 22x22
Time: 1403715891.934058, FOV Mask: 22x22
Time: 1403715891.9840581, FOV Mask: 22x22
Time: 1403715892.034058, FOV Mask: 22x22
Time: 1403715892.084058, FOV Mask: 22x22
Time: 1403715892.134058, FOV Mask: 22x22
Time: 1403715892.1840582, FOV Mask: 22x22
Time: 1403715892.234058, FOV Mask: 22x22
Time: 1403715892.284058, FOV Mask: 22x22
Time: 1403715892.334058, FOV Mask: 22x22
Time: 1403715892.384058, FOV Mask: 22x22
Time: 1403715892.434058, FOV Mask: 22x22
Time: 1403715892.4840581, FOV Mask: 22x22
Time: 1403715892.534058, FOV Mask: 22x22
Time: 1403715892.584058, FOV Mask: 22x22
Time: 1403715892.634058, FOV Mask: 22x22
Time: 1403715892.6840582, FOV Mask: 22x22
Time: 1403715892.734058, FOV Mask: 22x22
Time: 1403715892.784058, FOV Mask: 22x22
Time: 1403715892.834058, FOV Mask: 22x22
Time: 1403715892.884058, FOV Mask: 22x22
Time: 1403715892.934058, FOV Mask: 22x22
Time: 1403715892.9840581, FOV Mask: 22x22
Time: 1403715893.034058, FOV Mask: 22x22
Time: 1403715893.084058, FOV Mask: 22x22
Time: 1403715893.134058, FOV Mask: 22x22
Time: 1403715893.1840582, FOV Mask: 22x22
Time: 1403715893.234058, FOV Mask: 22x22
Time: 1403715893.284058, FOV Mask: 22x22
Time: 1403715893.334058, FOV Mask: 22x22
Time: 1403715893.384058, FOV Mask: 22x22
Time: 1403715893.434058, FOV Mask: 14x14
Time: 1403715893.4840581, FOV Mask: 22x22
Time: 1403715893.534058, FOV Mask: 22x22
Time: 1403715893.584058, FOV Mask: 22x22
Time: 1403715893.634058, FOV Mask: 22x22
Time: 1403715893.6840582, FOV Mask: 22x22
Time: 1403715893.734058, FOV Mask: 22x22
Time: 1403715893.784058, FOV Mask: 22x22
Time: 1403715893.834058, FOV Mask: 22x22
Time: 1403715893.884058, FOV Mask: 22x22
Time: 1403715893.934058, FOV Mask: 15x15
Time: 1403715893.9840581, FOV Mask: 22x22
Time: 1403715894.034058, FOV Mask: 22x22
Time: 1403715894.084058, FOV Mask: 22x22
Time: 1403715894.134058, FOV Mask: 14x14
Time: 1403715894.1840582, FOV Mask: 14x14
Time: 1403715894.234058, FOV Mask: 22x22
Time: 1403715894.284058, FOV Mask: 22x22
Time: 1403715894.334058, FOV Mask: 22x22
Time: 1403715894.384058, FOV Mask: 14x14
Time: 1403715894.434058, FOV Mask: 22x22
Time: 1403715894.4840581, FOV Mask: 22x22
Time: 1403715894.534058, FOV Mask: 15x15
Time: 1403715894.584058, FOV Mask: 22x22
Time: 1403715894.634058, FOV Mask: 15x15
Time: 1403715894.6840582, FOV Mask: 22x22
Time: 1403715894.734058, FOV Mask: 14x14
Time: 1403715894.784058, FOV Mask: 15x15
Time: 1403715894.834058, FOV Mask: 22x22
Time: 1403715894.884058, FOV Mask: 22x22
Time: 1403715894.934058, FOV Mask: 22x22
Time: 1403715894.9840581, FOV Mask: 15x15
Time: 1403715895.034058, FOV Mask: 22x22
Time: 1403715895.084058, FOV Mask: 22x22
Time: 1403715895.134058, FOV Mask: 14x14
Time: 1403715895.1840582, FOV Mask: 22x22
Time: 1403715895.234058, FOV Mask: 22x22
Time: 1403715895.284058, FOV Mask: 22x22
Time: 1403715895.334058, FOV Mask: 14x14
Time: 1403715895.384058, FOV Mask: 22x22
Time: 1403715895.434058, FOV Mask: 22x22
Time: 1403715895.4840581, FOV Mask: 22x22
Time: 1403715895.534058, FOV Mask: 22x22
Time: 1403715895.584058, FOV Mask: 22x22
Time: 1403715895.634058, FOV Mask: 15x15
Time: 1403715895.6840582, FOV Mask: 22x22
Time: 1403715895.734058, FOV Mask: 22x22
Time: 1403715895.784058, FOV Mask: 22x22
Time: 1403715895.834058, FOV Mask: 22x22
Time: 1403715895.884058, FOV Mask: 15x15
Time: 1403715895.934058, FOV Mask: 22x22
Time: 1403715895.9840581, FOV Mask: 14x14
Time: 1403715896.034058, FOV Mask: 22x22
Time: 1403715896.084058, FOV Mask: 22x22
Time: 1403715896.134058, FOV Mask: 22x22
Time: 1403715896.1840582, FOV Mask: 14x14
Time: 1403715896.234058, FOV Mask: 22x22
Time: 1403715896.284058, FOV Mask: 22x22
Time: 1403715896.334058, FOV Mask: 15x15
Time: 1403715896.384058, FOV Mask: 22x22
Time: 1403715896.434058, FOV Mask: 22x22
Time: 1403715896.4840581, FOV Mask: 22x22
Time: 1403715896.534058, FOV Mask: 22x22
Time: 1403715896.584058, FOV Mask: 22x22
Time: 1403715896.634058, FOV Mask: 22x22
Time: 1403715896.6840582, FOV Mask: 22x22
Time: 1403715896.734058, FOV Mask: 22x22
Time: 1403715896.784058, FOV Mask: 22x22
Time: 1403715896.834058, FOV Mask: 22x22
Time: 1403715896.884058, FOV Mask: 14x14
Time: 1403715896.934058, FOV Mask: 22x22
Time: 1403715896.9840581, FOV Mask: 14x14
Time: 1403715897.034058, FOV Mask: 22x22
Time: 1403715897.084058, FOV Mask: 22x22
Time: 1403715897.134058, FOV Mask: 22x22
Time: 1403715897.1840582, FOV Mask: 22x22
Time: 1403715897.234058, FOV Mask: 22x22
Time: 1403715897.284058, FOV Mask: 14x14
Time: 1403715897.334058, FOV Mask: 22x22
Time: 1403715897.384058, FOV Mask: 22x22
Time: 1403715897.434058, FOV Mask: 22x22
Time: 1403715897.4840581, FOV Mask: 14x14
Time: 1403715897.534058, FOV Mask: 22x22
Time: 1403715897.584058, FOV Mask: 22x22
Time: 1403715897.634058, FOV Mask: 22x22
Time: 1403715897.6840582, FOV Mask: 14x14
Time: 1403715897.734058, FOV Mask: 22x22
Time: 1403715897.784058, FOV Mask: 14x14
Time: 1403715897.834058, FOV Mask: 15x15
Time: 1403715897.884058, FOV Mask: 22x22
Time: 1403715897.934058, FOV Mask: 14x14
Time: 1403715897.9840581, FOV Mask: 14x14
Time: 1403715898.034058, FOV Mask: 22x22
Time: 1403715898.084058, FOV Mask: 14x14
Time: 1403715898.134058, FOV Mask: 22x22
Time: 1403715898.1840582, FOV Mask: 22x22
Time: 1403715898.234058, FOV Mask: 14x14
Time: 1403715898.284058, FOV Mask: 22x22
Time: 1403715898.334058, FOV Mask: 22x22
Time: 1403715898.384058, FOV Mask: 22x22
Time: 1403715898.434058, FOV Mask: 22x22
Time: 1403715898.4840581, FOV Mask: 22x22
Time: 1403715898.534058, FOV Mask: 22x22
Time: 1403715898.584058, FOV Mask: 15x15
Time: 1403715898.634058, FOV Mask: 22x22
Time: 1403715898.6840582, FOV Mask: 22x22
Time: 1403715898.734058, FOV Mask: 22x22
Time: 1403715898.784058, FOV Mask: 22x22
Time: 1403715898.834058, FOV Mask: 22x22
Time: 1403715898.884058, FOV Mask: 22x22
Time: 1403715898.934058, FOV Mask: 14x14
Time: 1403715898.9840581, FOV Mask: 22x22
Time: 1403715899.034058, FOV Mask: 15x15
Time: 1403715899.084058, FOV Mask: 22x22
Time: 1403715899.134058, FOV Mask: 22x22
Time: 1403715899.1840582, FOV Mask: 22x22
Time: 1403715899.234058, FOV Mask: 22x22
Time: 1403715899.284058, FOV Mask: 14x14
Time: 1403715899.334058, FOV Mask: 22x22
Time: 1403715899.384058, FOV Mask: 14x14
Time: 1403715899.434058, FOV Mask: 14x14
Time: 1403715899.4840581, FOV Mask: 22x22
Time: 1403715899.534058, FOV Mask: 22x22
Time: 1403715899.584058, FOV Mask: 15x15
Time: 1403715899.634058, FOV Mask: 22x22
Time: 1403715899.6840582, FOV Mask: 22x22
Time: 1403715899.734058, FOV Mask: 14x14
Time: 1403715899.784058, FOV Mask: 22x22
Time: 1403715899.834058, FOV Mask: 22x22
Time: 1403715899.884058, FOV Mask: 22x22
Time: 1403715899.934058, FOV Mask: 14x14
Time: 1403715899.9840581, FOV Mask: 22x22
Time: 1403715900.034058, FOV Mask: 22x22
Time: 1403715900.084058, FOV Mask: 22x22
Time: 1403715900.134058, FOV Mask: 15x15
Time: 1403715900.1840582, FOV Mask: 22x22
Time: 1403715900.234058, FOV Mask: 22x22
Time: 1403715900.284058, FOV Mask: 14x14
Time: 1403715900.334058, FOV Mask: 22x22
Time: 1403715900.384058, FOV Mask: 22x22
Time: 1403715900.434058, FOV Mask: 22x22
Time: 1403715900.4840581, FOV Mask: 22x22
Time: 1403715900.534058, FOV Mask: 22x22
Time: 1403715900.584058, FOV Mask: 22x22
Time: 1403715900.634058, FOV Mask: 22x22
Time: 1403715900.6840582, FOV Mask: 22x22
Time: 1403715900.734058, FOV Mask: 22x22
Time: 1403715900.784058, FOV Mask: 22x22
Time: 1403715900.834058, FOV Mask: 22x22
Time: 1403715900.884058, FOV Mask: 22x22
Time: 1403715900.934058, FOV Mask: 22x22
Time: 1403715900.9840581, FOV Mask: 22x22
Time: 1403715901.034058, FOV Mask: 22x22
Time: 1403715901.084058, FOV Mask: 22x22
Time: 1403715901.134058, FOV Mask: 22x22
Time: 1403715901.1840582, FOV Mask: 22x22
Time: 1403715901.234058, FOV Mask: 22x22
Time: 1403715901.284058, FOV Mask: 22x22
Time: 1403715901.334058, FOV Mask: 22x22
Time: 1403715901.384058, FOV Mask: 22x22
Time: 1403715901.434058, FOV Mask: 22x22
Time: 1403715901.4840581, FOV Mask: 22x22
Time: 1403715901.534058, FOV Mask: 14x14
Time: 1403715901.584058, FOV Mask: 22x22
Time: 1403715901.634058, FOV Mask: 22x22
Time: 1403715901.6840582, FOV Mask: 22x22
Time: 1403715901.734058, FOV Mask: 14x14
Time: 1403715901.784058, FOV Mask: 22x22
Time: 1403715901.834058, FOV Mask: 22x22
Time: 1403715901.884058, FOV Mask: 22x22
Time: 1403715901.934058, FOV Mask: 14x14
Time: 1403715901.9840581, FOV Mask: 22x22
Time: 1403715902.034058, FOV Mask: 22x22
Time: 1403715902.084058, FOV Mask: 22x22
Time: 1403715902.134058, FOV Mask: 22x22
Time: 1403715902.1840582, FOV Mask: 22x22
Time: 1403715902.234058, FOV Mask: 22x22
Time: 1403715902.284058, FOV Mask: 22x22
Time: 1403715902.334058, FOV Mask: 22x22
Time: 1403715902.384058, FOV Mask: 22x22
Time: 1403715902.434058, FOV Mask: 22x22
Time: 1403715902.4840581, FOV Mask: 22x22
Time: 1403715902.534058, FOV Mask: 22x22
Time: 1403715902.584058, FOV Mask: 22x22
Time: 1403715902.634058, FOV Mask: 22x22
Time: 1403715902.6840582, FOV Mask: 22x22
Time: 1403715902.734058, FOV Mask: 22x22
Time: 1403715902.784058, FOV Mask: 22x22
Time: 1403715902.834058, FOV Mask: 22x22
Time: 1403715902.884058, FOV Mask: 22x22
Time: 1403715902.934058, FOV Mask: 22x22
Time: 1403715902.9840581, FOV Mask: 22x22
Time: 1403715903.034058, FOV Mask: 22x22
Time: 1403715903.084058, FOV Mask: 22x22
Time: 1403715903.134058, FOV Mask: 22x22
Time: 1403715903.1840582, FOV Mask: 22x22
Time: 1403715903.234058, FOV Mask: 22x22
Time: 1403715903.284058, FOV Mask: 14x14
Time: 1403715903.334058, FOV Mask: 14x14
Time: 1403715903.384058, FOV Mask: 22x22
Time: 1403715903.434058, FOV Mask: 15x15
Time: 1403715903.4840581, FOV Mask: 15x15
Time: 1403715903.534058, FOV Mask: 15x15
Time: 1403715903.584058, FOV Mask: 22x22
Time: 1403715903.634058, FOV Mask: 22x22
Time: 1403715903.6840582, FOV Mask: 14x14
Time: 1403715903.734058, FOV Mask: 14x14
Time: 1403715903.784058, FOV Mask: 14x14
Time: 1403715903.834058, FOV Mask: 15x15
Time: 1403715903.884058, FOV Mask: 14x14
Time: 1403715903.934058, FOV Mask: 22x22
Time: 1403715903.9840581, FOV Mask: 14x14
Time: 1403715904.034058, FOV Mask: 13x13
Time: 1403715904.084058, FOV Mask: 14x14
Time: 1403715904.134058, FOV Mask: 14x14
Time: 1403715904.1840582, FOV Mask: 14x14
Time: 1403715904.234058, FOV Mask: 14x14
Time: 1403715904.284058, FOV Mask: 14x14
Time: 1403715904.334058, FOV Mask: 22x22
Time: 1403715904.384058, FOV Mask: 14x14
Time: 1403715904.434058, FOV Mask: 22x22
Time: 1403715904.4840581, FOV Mask: 14x14
Time: 1403715904.534058, FOV Mask: 22x22
Time: 1403715904.584058, FOV Mask: 22x22
Time: 1403715904.634058, FOV Mask: 22x22
Time: 1403715904.6840582, FOV Mask: 22x22
Time: 1403715904.734058, FOV Mask: 22x22
Time: 1403715904.784058, FOV Mask: 22x22
Time: 1403715904.834058, FOV Mask: 22x22
Time: 1403715904.884058, FOV Mask: 15x15
Time: 1403715904.934058, FOV Mask: 22x22
Time: 1403715904.9840581, FOV Mask: 14x14
Time: 1403715905.034058, FOV Mask: 22x22
Time: 1403715905.084058, FOV Mask: 22x22
Time: 1403715905.134058, FOV Mask: 15x15
Time: 1403715905.1840582, FOV Mask: 22x22
Time: 1403715905.234058, FOV Mask: 22x22
Time: 1403715905.284058, FOV Mask: 22x22
Time: 1403715905.334058, FOV Mask: 22x22
Time: 1403715905.384058, FOV Mask: 14x14
Time: 1403715905.434058, FOV Mask: 22x22
Time: 1403715905.4840581, FOV Mask: 22x22
Time: 1403715905.534058, FOV Mask: 22x22
Time: 1403715905.584058, FOV Mask: 22x22
Time: 1403715905.634058, FOV Mask: 22x22
Time: 1403715905.6840582, FOV Mask: 22x22
Time: 1403715905.734058, FOV Mask: 22x22
Time: 1403715905.784058, FOV Mask: 22x22
Time: 1403715905.834058, FOV Mask: 14x14
Time: 1403715905.884058, FOV Mask: 22x22
Time: 1403715905.934058, FOV Mask: 22x22
Time: 1403715905.9840581, FOV Mask: 22x22
Time: 1403715906.034058, FOV Mask: 22x22
Time: 1403715906.084058, FOV Mask: 22x22
Time: 1403715906.134058, FOV Mask: 22x22
Time: 1403715906.1840582, FOV Mask: 22x22
Time: 1403715906.234058, FOV Mask: 15x15
Time: 1403715906.284058, FOV Mask: 22x22
Time: 1403715906.334058, FOV Mask: 22x22
Time: 1403715906.384058, FOV Mask: 22x22
Time: 1403715906.434058, FOV Mask: 22x22
Time: 1403715906.4840581, FOV Mask: 14x14
Time: 1403715906.534058, FOV Mask: 22x22
Time: 1403715906.584058, FOV Mask: 14x14
Time: 1403715906.634058, FOV Mask: 14x14
Time: 1403715906.6840582, FOV Mask: 22x22
Time: 1403715906.734058, FOV Mask: 15x15
Time: 1403715906.784058, FOV Mask: 22x22
Time: 1403715906.834058, FOV Mask: 22x22
Time: 1403715906.884058, FOV Mask: 22x22
Time: 1403715906.934058, FOV Mask: 14x14
Time: 1403715906.9840581, FOV Mask: 22x22
Time: 1403715907.034058, FOV Mask: 22x22
Time: 1403715907.084058, FOV Mask: 15x15
Time: 1403715907.134058, FOV Mask: 22x22
Time: 1403715907.1840582, FOV Mask: 22x22
Time: 1403715907.234058, FOV Mask: 15x15
Time: 1403715907.284058, FOV Mask: 22x22
Time: 1403715907.334058, FOV Mask: 14x14
Time: 1403715907.384058, FOV Mask: 22x22
Time: 1403715907.434058, FOV Mask: 14x14
Time: 1403715907.4840581, FOV Mask: 22x22
Time: 1403715907.534058, FOV Mask: 22x22
Time: 1403715907.584058, FOV Mask: 14x14
Time: 1403715907.634058, FOV Mask: 22x22
Time: 1403715907.6840582, FOV Mask: 22x22
Time: 1403715907.734058, FOV Mask: 14x14
Time: 1403715907.784058, FOV Mask: 22x22
Time: 1403715907.834058, FOV Mask: 22x22
Time: 1403715907.884058, FOV Mask: 22x22
Time: 1403715907.934058, FOV Mask: 15x15
Time: 1403715907.9840581, FOV Mask: 22x22
Time: 1403715908.034058, FOV Mask: 22x22
Time: 1403715908.084058, FOV Mask: 13x13
Time: 1403715908.134058, FOV Mask: 22x22
Time: 1403715908.1840582, FOV Mask: 22x22
Time: 1403715908.234058, FOV Mask: 22x22
Time: 1403715908.284058, FOV Mask: 15x15
Time: 1403715908.334058, FOV Mask: 22x22
Time: 1403715908.384058, FOV Mask: 14x14
Time: 1403715908.434058, FOV Mask: 15x15
Time: 1403715908.4840581, FOV Mask: 15x15
Time: 1403715908.534058, FOV Mask: 22x22
Time: 1403715908.584058, FOV Mask: 22x22
Time: 1403715908.634058, FOV Mask: 22x22
Time: 1403715908.6840582, FOV Mask: 22x22
Time: 1403715908.734058, FOV Mask: 22x22
Time: 1403715908.784058, FOV Mask: 22x22
Time: 1403715908.834058, FOV Mask: 14x14
Time: 1403715908.884058, FOV Mask: 22x22
Time: 1403715908.934058, FOV Mask: 22x22
Time: 1403715908.9840581, FOV Mask: 22x22
Time: 1403715909.034058, FOV Mask: 22x22
Time: 1403715909.084058, FOV Mask: 22x22
Time: 1403715909.134058, FOV Mask: 14x14
Time: 1403715909.1840582, FOV Mask: 15x15
Time: 1403715909.234058, FOV Mask: 22x22
Time: 1403715909.284058, FOV Mask: 22x22
Time: 1403715909.334058, FOV Mask: 15x15
Time: 1403715909.384058, FOV Mask: 14x14
Time: 1403715909.434058, FOV Mask: 22x22
Time: 1403715909.4840581, FOV Mask: 14x14
Time: 1403715909.534058, FOV Mask: 22x22
Time: 1403715909.584058, FOV Mask: 22x22
Time: 1403715909.634058, FOV Mask: 22x22
Time: 1403715909.6840582, FOV Mask: 14x14
Time: 1403715909.734058, FOV Mask: 22x22
Time: 1403715909.784058, FOV Mask: 15x15
Time: 1403715909.834058, FOV Mask: 14x14
Time: 1403715909.884058, FOV Mask: 13x13
Time: 1403715909.934058, FOV Mask: 22x22
Time: 1403715909.9840581, FOV Mask: 22x22
Time: 1403715910.034058, FOV Mask: 22x22
Time: 1403715910.084058, FOV Mask: 22x22
Time: 1403715910.134058, FOV Mask: 22x22
Time: 1403715910.1840582, FOV Mask: 22x22
Time: 1403715910.234058, FOV Mask: 22x22
Time: 1403715910.284058, FOV Mask: 22x22
Time: 1403715910.334058, FOV Mask: 13x13
Time: 1403715910.384058, FOV Mask: 22x22
Time: 1403715910.434058, FOV Mask: 22x22
Time: 1403715910.4840581, FOV Mask: 15x15
Time: 1403715910.534058, FOV Mask: 14x14
Time: 1403715910.584058, FOV Mask: 22x22
Time: 1403715910.634058, FOV Mask: 22x22
Time: 1403715910.6840582, FOV Mask: 14x14
Time: 1403715910.734058, FOV Mask: 15x15
Time: 1403715910.784058, FOV Mask: 14x14
Time: 1403715910.834058, FOV Mask: 14x14
Time: 1403715910.884058, FOV Mask: 15x15
Time: 1403715910.934058, FOV Mask: 22x22
Time: 1403715910.9840581, FOV Mask: 14x14
Time: 1403715911.034058, FOV Mask: 22x22
Time: 1403715911.084058, FOV Mask: 14x14
Time: 1403715911.134058, FOV Mask: 22x22
Time: 1403715911.1840582, FOV Mask: 22x22
Time: 1403715911.234058, FOV Mask: 22x22
Time: 1403715911.284058, FOV Mask: 22x22
Time: 1403715911.334058, FOV Mask: 22x22
Time: 1403715911.384058, FOV Mask: 22x22
Time: 1403715911.434058, FOV Mask: 22x22
Time: 1403715911.4840581, FOV Mask: 22x22
Time: 1403715911.534058, FOV Mask: 22x22
Time: 1403715911.584058, FOV Mask: 22x22
Time: 1403715911.634058, FOV Mask: 22x22
Time: 1403715911.6840582, FOV Mask: 22x22
Time: 1403715911.734058, FOV Mask: 22x22
Time: 1403715911.784058, FOV Mask: 22x22
Time: 1403715911.834058, FOV Mask: 22x22
Time: 1403715911.884058, FOV Mask: 22x22
Time: 1403715911.934058, FOV Mask: 22x22
Time: 1403715911.9840581, FOV Mask: 22x22
Time: 1403715912.034058, FOV Mask: 22x22
Time: 1403715912.084058, FOV Mask: 22x22
Time: 1403715912.134058, FOV Mask: 22x22
Time: 1403715912.1840582, FOV Mask: 22x22
Time: 1403715912.234058, FOV Mask: 22x22
Time: 1403715912.284058, FOV Mask: 22x22
Time: 1403715912.334058, FOV Mask: 22x22
Time: 1403715912.384058, FOV Mask: 22x22
Time: 1403715912.434058, FOV Mask: 22x22
Time: 1403715912.4840581, FOV Mask: 22x22
Time: 1403715912.534058, FOV Mask: 22x22
Time: 1403715912.584058, FOV Mask: 22x22
Time: 1403715912.634058, FOV Mask: 22x22
Time: 1403715912.6840582, FOV Mask: 22x22
Time: 1403715912.734058, FOV Mask: 22x22
Time: 1403715912.784058, FOV Mask: 22x22
Time: 1403715912.834058, FOV Mask: 22x22
Time: 1403715912.884058, FOV Mask: 22x22
Time: 1403715912.934058, FOV Mask: 22x22
Time: 1403715912.9840581, FOV Mask: 22x22
Time: 1403715913.034058, FOV Mask: 22x22
Time: 1403715913.084058, FOV Mask: 22x22
Time: 1403715913.134058, FOV Mask: 22x22
Time: 1403715913.1840582, FOV Mask: 22x22
Time: 1403715913.234058, FOV Mask: 22x22
Time: 1403715913.284058, FOV Mask: 22x22
Time: 1403715913.334058, FOV Mask: 22x22
Time: 1403715913.384058, FOV Mask: 22x22
Time: 1403715913.434058, FOV Mask: 14x14
Time: 1403715913.4840581, FOV Mask: 22x22
Time: 1403715913.534058, FOV Mask: 13x13
Time: 1403715913.584058, FOV Mask: 22x22
Time: 1403715913.634058, FOV Mask: 14x14
Time: 1403715913.6840582, FOV Mask: 22x22
Time: 1403715913.734058, FOV Mask: 22x22
Time: 1403715913.784058, FOV Mask: 22x22
Time: 1403715913.834058, FOV Mask: 15x15
Time: 1403715913.884058, FOV Mask: 22x22
Time: 1403715913.934058, FOV Mask: 14x14
Time: 1403715913.9840581, FOV Mask: 22x22
Time: 1403715914.034058, FOV Mask: 22x22
Time: 1403715914.084058, FOV Mask: 22x22
Time: 1403715914.134058, FOV Mask: 14x14
Time: 1403715914.1840582, FOV Mask: 22x22
